cliente_id,nome,cidade 
171815,Vitória Gisele Ramos ,São Jorge
171816,Davi Yuri Gomes Machado,Tefé
171817,Matheus Hugo Carvalho Domingues,Carlos Chagas
171818,Lázaro Leonardo Gomes Quintana,Nova Esperança do Sul
171819,Daniel Zion Dias Souza,Fortaleza
171820,Amanda Mônica Lacerda ,Vitória
171821,Davi  Moreira Duarte,Nova Olinda
171822,Nayara Hadassa Farias Paiva,Bocaina
171823,Cristiano Francisco Jardim ,Fortaleza
171824,Cristian Juliano Bittencourt Loureiro,Ichu
171825,Eduardo  Tavares Lacerda,Fortaleza
171826,Gael Danilo Neves Cunha,Porto Alegre
171827,Enzo Valter Quintana Guimarães,Três Barras
171828,Noel  Loureiro Ramos,Itamari
171829,Rian  Abreu Peixoto,Salvador
171830,Aline  Franco Haddad,São Roque do Canaã
171831,Sérgio Estevão Nascimento ,Campo Novo do Parecis
171832,Cláudio Cadu Garcia Gomes,Cerejeiras
171833,Joana Eloá Magalhães Freitas,Vitória da Conquista
171834,Sara  Prado ,Belo Horizonte
171835,Bernardo  Correia Ortega,Tailândia
171836,Jorge Roberto Pacheco ,Itambé do Mato Dentro
171837,Cecília  Navarro Ortega,Caconde
171838,Emerson Luan Teixeira Noronha,Barbacena
171839,Allan Nicolas Zanetti ,José de Freitas
171840,Juliano Miguel Franco Esteves,Cipotânea
171841,Pietra  Miranda Fontes,Rubiácea
171842,Rebeca Nádia Prado Haddad,Boqueirão do Leão
171843,Washington Francisco Garcia Haddad,São Bento do Norte
171844,Saulo  Reis Espíndola,Curralinho
171845,Ubirajara Jonas Marques Rocha,Nova Veneza
171846,Emanuelle Yohana Batista ,Caibaté
171847,Alexandre Wesley Guedes ,Severiano de Almeida
171848,Danilo Rafael Figueiredo ,Monção
171849,Nicole  Melo Aguiar,Sete Quedas
171850,Samuel Theo Cavalcante Bragança,Castanheiras
171851,Caio  Duarte Cerqueira,São Paulo
171852,Flávio  Silva Assis,São Martinho
171853,Nádia Úrsula Garcia Vasconcelos,Marabá
171854,Enzo  Camargo Siqueira,Porto Acre
171855,Henrique Ulisses Cardoso Brandão,Lagoinha do Piauí
171856,Elias  Silva Siqueira,Monteiro
171857,Wallace  Franco Esteves,Alto Alegre do Maranhão
171858,Caio  Chaves Reis,Belo Horizonte
171859,Nicole Zuleica Macedo Ferreira,Caxingó
171860,Wagner Henrique Domingues ,Munhoz
171861,Quitéria  Camargo Farias,Itatiba
171862,Zara Ágatha Gusmão ,Janiópolis
171863,Zaqueu  Guedes Noronha,Florestópolis
171864,Enzo Israel Castro ,Gonçalves
171865,Eloá  Klein ,Forquetinha
171866,Luiz Nathan Campos ,Ibitiúra de Minas
171867,Geovana  Navarro Neves,Formosa do Oeste
171868,André Wesley Lins Vasconcelos,Porto Alegre
171869,João Otávio Siqueira ,Balsa Nova
171870,Daniel  Bragança ,Manaus
171871,Nicolas Hugo Vasconcelos Lopes,Desterro do Melo
171872,Heitor Augusto Rossi ,Itatiaia
171873,Samara  Dantas Macedo,Nova Granada
171874,Igor Ulisses Cardoso ,Ibiapina
171875,Zaqueu  Reis Neves,Santa Teresa
171876,Heitor  Nascimento ,Abadiânia
171877,Priscila Lara Silva ,Cantagalo
171878,Sérgio Moacir Damasceno ,Santo Antônio do Paraíso
171879,Ueliton Allan Damasceno ,Rio de Janeiro
171880,Filipe Eduardo Ribeiro Castro,Piraí do Sul
171881,Wallace  Melo ,Belém do São Francisco
171882,Luiz Tadeu Ramalho ,Alvorada do Gurguéia
171883,Tomás  Beltrão Frota,São José do Rio Pardo
171884,Vitor Gustavo Ibiapina ,São José dos Basílios
171885,Renato Jefferson Jardim Nascimento,Belo Horizonte
171886,Karen Ornella Macedo ,Rifaina
171887,Camila Amanda Paiva ,Itacoatiara
171888,Daniela Manuela Ortega Abreu,Senador Rui Palmeira
171889,Carla Sabrina Moraes ,Santana
171890,Rogério  Valente Coelho,União
171891,Leonardo Israel Melo Vasconcelos,Belo Horizonte
171892,Sérgio Joaquim Ramos ,Fortim
171893,Alan  Borges Toledo,Rio Negro
171894,Zaid Yuri Reis ,Pariconha
171895,Luciana  Cunha Lins,Santa Rita do Sapucaí
171896,Tatiane Valentina Pimentel Meireles,Novo Gama
171897,Nicole  Figueiredo Viana,Frei Paulo
171898,Rafaela Zilda Lins ,Minduri
171899,Adriana  Prado Espíndola,São Leopoldo
171900,Rebeca  Miranda Moreira,Goianésia
171901,Luciana Kelly Miranda Camargo,Belo Horizonte
171902,Pietro  Ortega Cavalcante,Bocaiúva do Sul
171903,Rogério Luan Junqueira Lacerda,Nova Esperança do Sudoeste
171904,Luciana Luciana Correia ,Taquaritinga do Norte
171905,Madalena  Ibiapina Duarte,Junco do Maranhão
171906,Thiago William Correia Batista,São Geraldo
171907,Luiz  Chaves ,Santana do Riacho
171908,Zilda Isabela Batista ,Verdejante
171909,Alan  Farias Cabral,Careaçu
171910,Flávia Washington Ibiapina Ferreira,Juiz de Fora
171911,Vitor Ueliton Macedo Caldas,Guaíra
171912,Betina  Toledo Quaresma,Brasília
171913,Yasmin  Gomes Klein,Cordeiro
171914,Tereza  Abreu ,Novais
171915,Hélio Breno Almeida Rezende,Sapeaçu
171916,Tatiane  Costa Lins,Itaúna
171917,Kelly  Tavares Ibiapina,Conquista
171918,André  Zanetti Melo,Chapecó
171919,Juliano Jorge Rodrigues Campos,Monção
171920,Maria  Noronha Freitas,São Paulo
171921,Iolanda  Meireles Portela,Caseiros
171922,Rodrigo  Viana Dantas,Manicoré
171923,Marcelo  Drummond Klein,Abadia dos Dourados
171924,Viviane Paloma Rossi Azevedo,Uiramutã
171925,Tomás Fábio Ramalho Lopes,São Pedro de Alcântara
171926,Estevão César Haddad Vasconcelos,São Paulo
171927,Rodrigo  Ribeiro Pimentel,Porto Vera Cruz
171928,Melissa  Cabral Ramos,São Paulo
171929,Tainá Neide Klein Lima,Juarina
171930,Ulisses  Ramalho Ramalho,Corumbiara
171931,Simone Rebeca Moraes ,Indaiatuba
171932,Thiago Douglas Quaresma ,Manaus
171933,Marcos  Ibiapina Pinto,Bandeira
171934,Jamile Renata Guimarães ,Espírito Santo do Dourado
171935,William  Noronha ,Desterro do Melo
171936,Jefferson  Gomes Carvalho,Vera Cruz
171937,Eric  Cavalcante Farias,Padre Marcos
171938,Alana Helena Nascimento Coelho,Presidente Lucena
171939,Kelly Luiz Borges Rossi,Divino de São Lourenço
171940,Paulo  Drummond ,Mata Verde
171941,Enzo Henrique Moraes ,Maiquinique
171942,Elias Paulo Klein Souza,Monte Carlo
171943,Pedro Valentin Klein Nunes,Além Paraíba
171944,Eric Jonas Rocha Lacerda,Nova Veneza
171945,Valter Paulo Prado ,Itapagipe
171946,Emerson Leandro Azevedo ,Ibirapitanga
171947,Zaid Saulo Oliveira Pimentel,Frei Gaspar
171948,Geovana Zenaide Brandão ,Chaves
171949,Heloísa Lorena Meireles ,Taiúva
171950,Débora  Araújo Moreira,Meridiano
171951,Amanda  Rocha Andrade,Imbé
171952,Lorena Nayara Navarro Ibiapina,Recife
171953,Fernando Otávio Miranda ,Itaguatins
171954,Zaqueu  Aguiar Bragança,Itaitinga
171955,Pedro  Borges Chaves,Santa Helena
171956,Afonso  Machado Silva,Colméia
171957,Fernando Eduardo Bragança ,Tremedal
171958,Elias  Bezerra Costa,Morro Cabeça no Tempo
171959,Zara  Abreu ,Tailândia
171960,Jonas Tomás Marques Sampaio,Recife
171961,Flávia Débora Bezerra ,Salvador
171962,Bruno Nicolas Ramalho Fontes,São Paulo
171963,Ximena Wanessa Chaves Rocha,Curitiba
171964,Rafael  Lopes Vasconcelos,Itapecuru Mirim
171965,Betina Zilda Quaresma ,Iracema
171966,Quirino  Ferreira Franco,Curitiba
171967,Aliani  Cerqueira Guimarães,Ibiquera
171968,Rian  Bittencourt Espíndola,Braúna
171969,Otávio Dominic Queiroz ,Pacaembu
171970,Fernanda Adriana Rodrigues Guimarães,Belo Horizonte
171971,Yasmin Débora Tavares ,Jucurutu
171972,Samuel Luan Duarte ,Anaurilândia
171973,Zara  Silva Portela,Bom Jesus
171974,Otávio  Sampaio Haddad,Maracajá
171975,Joaquim  Pinto Guedes,Goianésia do Pará
171976,Thalita  Ibiapina Souza,Sericita
171977,Cadu Rogério Klein Portela,Salete
171978,Yuri  Quintana Figueiredo,Witmarsum
171979,Eric Mateus Silva ,Santo Antônio da Barra
171980,William Pietro Ribeiro Ramos,Estância
171981,Zilda Ana Carvalho Marques,Galiléia
171982,Edson  Souza Haddad,Vargem Alegre
171983,Adriana Emanuelle Klein ,Buenópolis
171984,Natália  Monteiro Freitas,Campina da Lagoa
171985,Daniel  Cerqueira Pinto,Curitiba
171986,Eduardo  Klein ,Santana da Ponte Pensa
171987,Tainá  Ribeiro ,Santo Amaro do Maranhão
171988,Valentin Carlos Guimarães ,Assunção
171989,João  Xavier Bezerra,Perolândia
171990,Washington  Ibiapina Quintana,Salvador
171991,Estevão Lorenzo Frota ,Itaubal
171992,Juliana Letícia Figueiredo ,Igarapava
171993,Melissa Yasmin Miranda ,Virgolândia
171994,Igor  Farias Coelho,Porto Alegre
171995,Ulisses Gael Rangel Siqueira,Sebastião Leal
171996,Nathan Davi Assis ,Potengi
171997,Daniel  Queiroz ,Jequitaí
171998,Joaquim Murilo Correia ,Santa Izabel do Oeste
171999,William  Haddad Navarro,Santo Antônio de Pádua
172000,Tadeu Francisco Junqueira ,Novo Airão
172001,Francisco Leonardo Miranda ,Porto Alegre
172002,Bruno  Bezerra Viana,Guamaré
172003,Karen Valentina Figueiredo Paiva,Fortaleza
172004,Ubirajara Ueliton Viana Garcia,São Carlos
172005,Gisele Eduarda Santana Damasceno,Arceburgo
172006,Arthur Lorenzo Araújo ,Jóia
172007,Hugo Bruno Henriques ,Rio de Janeiro
172008,Rian  Lima Rezende,Xexéu
172009,Wesley Luan Martins Miranda,Lastro
172010,Yohana Camila Viana ,Recife
172011,Jamile Iolanda Macedo ,Poloni
172012,Débora  Bezerra Peixoto,São Sebastião do Umbuzeiro
172013,Lívia  Carvalho Ramos,Rio de Janeiro
172014,Gustavo  Pacheco Sales,Fortaleza
172015,Jorge Caio Souza Viana,Inajá
172016,Saulo Fernando Bittencourt ,Recife
172017,Vitória Priscila Ferreira Prado,Salto
172018,Valentina Lorena Bragança ,Lajedo do Tabocal
172019,Pedro Alexandre Moreira Viana,Mulungu
172020,Manuela Brenda Moraes ,Coração de Jesus
172021,Marcos Leonardo Ferreira Pinto,Carmo do Paranaíba
172022,Kaique Israel Rangel Souza,Taguaí
172023,Felipe Pedro Martins ,Guatapará
172024,Eric Lucas Gusmão Santos,Belo Horizonte
172025,Silvio  Esteves Araújo,Fortaleza
172026,Antônio  Marques Leite,Martinópolis
172027,Miguel  Leite Figueiredo,Itapiratins
172028,Tereza Dandara Lins Frota,Jatobá
172029,Yago Jefferson Correia ,Araputanga
172030,Orlando Henrique Costa ,Ervália
172031,Sebastião Nathan Neves ,Dores do Indaiá
172032,Moacir  Ibiapina Siqueira,Jardim do Mulato
172033,Jonathan Samuel Damasceno Cerqueira,Bodoquena
172034,Valentin Jefferson Barros ,Barra dos Coqueiros
172035,Eric Murilo Lima Andrade,Salvador
172036,César Fábio Pimentel Viana,Tumiritinga
172037,Augusto Tadeu Loureiro Klein,Herculândia
172038,Leonardo  Xavier Viana,São Sebastião do Umbuzeiro
172039,Úrsula Ximena Gusmão Quintana,Recife
172040,Yago Theo Rodrigues ,Felipe Guerra
172041,Manuela  Azevedo ,Jequiá da Praia
172042,Érica Melissa Caldas Rodrigues,Touros
172043,Bruno  Haddad Guedes,Ruy Barbosa
172044,Elisa Zuleica Quaresma Bezerra,Maquiné
172045,Wallace Bruno Nascimento Xavier,Itaberá
172046,Arthur Mateus Haddad Souza,Pitangueiras
172047,Renata Tereza Quaresma ,Poço de José de Moura
172048,Otávio  Esteves Haddad,Moita Bonita
172049,Úrsula Natália Oliveira Espíndola,Beberibe
172050,Mirela Beatriz Lins ,Portão
172051,Theo Luiz Lima ,Lagoa da Confusão
172052,Ornella Aliani Pimentel ,Amontada
172053,Bárbara  Toledo Correia,Monsenhor Tabosa
172054,Ulisses Ramon Moura ,Recife
172055,Alice Verônica Pinto ,Rondolândia
172056,Lucas Mateus Azevedo ,Cruzaltense
172057,Hugo  Gonçalves Neves,São Jorge do Ivaí
172058,Adriana  Chaves Rocha,Buri
172059,Manoel  Pereira Carvalho,Solonópole
172060,Mariana Laís Ibiapina Loureiro,São José de Caiana
172061,Cristian João Prado ,Mambaí
172062,Pablo  Gusmão Azevedo,Curitiba
172063,Kauã Marcelo Ibiapina ,Capim Grosso
172064,Fábio  Domingues ,Serra Grande
172065,Talita  Guedes Lacerda,Casca
172066,Maurício Matheus Gomes ,Ocauçu
172067,Catarina  Drummond Tavares,Diadema
172068,Dandara Elisa Andrade ,Vinhedo
172069,Luan Caio Gomes ,Caetés
172070,Mateus Otávio Ramalho ,Peabiru
172071,Elisa  Lacerda Pereira,Camaçari
172072,Jonathan Daniel Oliveira ,Pareci Novo
172073,Débora Giovana Pinto Vieira,São João do Jaguaribe
172074,Iolanda  Pacheco Loureiro,Monte Belo
172075,César Pedro Ortega Figueiredo,Santa Fé de Goiás
172076,André Kauã Barros ,Nova Veneza
172077,Miguel  Franco Assis,São João da Ponta
172078,Hélio Gustavo Miranda ,São Miguel do Tapuio
172079,Rayssa Iris Aguiar ,Uraí
172080,Vicente Vitor Queiroz Fontes,Martinópole
172081,Estevão César Moura ,Unaí
172082,Thiago  Rocha Ferreira,Correntes
172083,Esther  Zanetti Domingues,Monte Alegre do Sul
172084,Washington Cristiano Lima ,São Caetano de Odivelas
172085,Allan Jonas Oliveira ,Planaltina do Paraná
172086,Theo Caio Dantas ,Lins
172087,Raquel Vitória Klein Oliveira,Anchieta
172088,Cristian  Franco Fontes,Guaíra
172089,Flávia Bárbara Azevedo Bragança,Recife
172090,Matheus Lucas Aguiar ,Itajubá
172091,Brenda  Pacheco ,Nanuque
172092,Laís Manuela Carvalho ,Balbinos
172093,Rebeca Manuela Rodrigues Farias,Felipe Guerra
172094,Alan Cauã Quintana ,Alfredo Marcondes
172095,Sérgio  Santana Navarro,Curitiba
172096,Mirela Janaina Nunes Gonçalves,Salvador
172097,Tereza Denise Rossi ,Goiana
172098,Denise  Junqueira Zanetti,Setubinha
172099,Mateus  Viana Ortega,Santana de Parnaíba
172100,Gustavo Pablo Borges ,Bernardo Sayão
172101,Yohana Aliani Guimarães ,Chapecó
172102,Iolanda  Junqueira ,Indianópolis
172103,Alan Danilo Pereira Rezende,União Paulista
172104,Juliana  Melo Queiroz,Jauru
172105,Cristiano Darlan Lima Figueiredo,Bilac
172106,Leandro Alexandre Ribeiro Vasconcelos,Curitiba
172107,Otávio  Drummond Cunha,Curitiba
172108,William Silvio Teixeira Monteiro,São Paulo
172109,Sérgio  Reis Barros,Porto Calvo
172110,Ian Manoel Jardim Dantas,Barro Alto
172111,Giovanni  Araújo Pacheco,Xexéu
172112,Jonas Caio Lacerda ,Maria Helena
172113,Augusto André Batista Xavier,Cruzaltense
172114,Felipe  Duarte ,Lavras do Sul
172115,Heloísa  Ramos ,Bom Jesus do Tocantins
172116,Israel Francisco Zanetti Xavier,Ribeirão do Sul
172117,Flávia Betina Correia Bragança,São Paulo
172118,Sabrina Patrícia Tavares ,Francisco Macedo
172119,Rayssa  Ramos ,Santo Inácio
172120,Gael Antônio Paiva Santos,Querência do Norte
172121,Rodrigo Joaquim Caldas Klein,Aracatu
172122,Sabrina Zilda Nunes Mansur,Juína
172123,Silvio  Navarro Vasconcelos,Santa Rosa do Sul
172124,Pedro  Freitas Macedo,Cristais
172125,Theo Gael Xavier Portela,Timóteo
172126,Rogério Hélio Dantas ,Curitiba
172127,Cristian Danilo Rocha ,Morro do Chapéu do Piauí
172128,Lavínia Alana Sales ,Rio de Janeiro
172129,Márcio Silvio Neves ,Fortaleza
172130,Nicolas  Gonçalves Cerqueira,Alto Longá
172131,Jonathan Gustavo Andrade ,Nova Venécia
172132,Ian Cláudio Bittencourt Souza,Pindaí
172133,Luiz  Nunes Dias,Criciúma
172134,Luana Paula Chaves ,Francisco Dantas
172135,Ulisses Theo Abreu Cordeiro,Buriti dos Montes
172136,Nicolas Mateus Araújo Mansur,Caatiba
172137,Rafaela  Cerqueira Cerqueira,Maranhãozinho
172138,Érica Daniela Vasconcelos Pinto,Petrópolis
172139,Igor Leonardo Peixoto Duarte,Colméia
172140,Mateus Darlan Rezende ,Pirapora
172141,Odete  Lacerda ,Recife
172142,Yara Michele Miranda ,Santa Rita do Tocantins
172143,Ulisses  Meireles Brandão,Palmeira dos Índios
172144,Heloísa Joana Campos ,Miracema do Tocantins
172145,Vinícius Ricardo Bezerra ,Conceição da Aparecida
172146,Viviane  Ribeiro Vieira,Carnaíba
172147,Tadeu Oscar Rezende ,Barra
172148,Ian Cauã Xavier ,Itaubal
172149,Lorenzo Manoel Assis Freitas,Jumirim
172150,Adriano Juliano Reis ,Salete
172151,Raul Thiago Batista ,Capivari de Baixo
172152,Pietro Pablo Rocha Bragança,Itaguaí
172153,Benício  Cerqueira ,Lavras
172154,Bruno Ian Zanetti ,Carlinda
172155,Aurora Elisa Reis ,Jangada
172156,Igor Renato Rodrigues ,Garibaldi
172157,Emanuelle  Meireles Machado,Gravatá
172158,Augusto Eric Drummond Correia,Corumbá
172159,Igor Ulisses Leite Cerqueira,Avanhandava
172160,Bruno Lorenzo Santos ,Curitiba
172161,Betina  Nascimento Castro,Fortaleza
172162,Helena Ayla Henriques ,Santa Quitéria do Maranhão
172163,Pietro Igor Frota ,Euclides da Cunha Paulista
172164,Brenda Daiane Sales Rodrigues,Sairé
172165,Tadeu Francisco Navarro ,Quatro Barras
172166,Rian  Franco Peixoto,Campos Sales
172167,Tereza  Bragança Cavalcante,Salvador
172168,Aline Gabriela Cordeiro Valente,Belo Horizonte
172169,Alessandro Enzo Barros ,Ibiá
172170,Nathan Cristian Miranda ,Curitiba
172171,Fernando  Rangel ,Santos
172172,Ágatha  Martins Vasconcelos,Itariri
172173,Natália Zenaide Toledo ,Jaguarão
172174,Francisco Cristiano Gomes ,Siqueira Campos
172175,Franciele Mirela Tavares ,Araças
172176,Lorenzo  Melo Queiroz,Belo Horizonte
172177,Natália Ingrid Pereira ,Chapadão do Lageado
172178,Mateus Daniel Fontes Quaresma,Ribeirão Corrente
172179,Suelen  Guimarães Neves,Boa Vista do Sul
172180,Vitória Samara Teixeira ,São José da Lagoa Tapada
172181,Daniel Brenda Assis ,Lontras
172182,Jéssica Priscila Ibiapina Queiroz,Rio de Janeiro
172183,Cauã Flávio Quaresma ,Itaú de Minas
172184,Elias Rafael Neves Dantas,Querência
172185,Iolanda  Guedes Pereira,Santa Branca
172186,Ian Wallace Pacheco Cordeiro,Catanduva
172187,Jéssica Queila Bragança Araújo,Alvinlândia
172188,Raul  Macedo Valente,Barro Alto
172189,Natália Flávia Portela ,São Gonçalo do Rio Preto
172190,Valéria Suelen Nunes Vasconcelos,Brasilândia
172191,Felipe Hugo Chaves Santana,Nísia Floresta
172192,Hélio Lázaro Ibiapina Cardoso,Mesquita
172193,Ubirajara  Noronha Cerqueira,Arauá
172194,Lorenzo Bernardo Carvalho Campos,Novo Cruzeiro
172195,Allan  Chaves ,Manaus
172196,Patrícia  Ferreira ,Arceburgo
172197,Dominic Valentin Cunha ,Quarto Centenário
172198,Betina Viviane Beltrão Ramalho,Rio de Janeiro
172199,Sérgio Nicolas Rocha Pinto,Agrestina
172200,Noel  Peixoto Noronha,Macedônia
172201,Lucas Rogério Santos ,Salvador
172202,Olívia  Viana Cavalcante,São José da Lagoa Tapada
172203,Rafael Emerson Machado Camargo,Cesário Lange
172204,Bianca Olívia Nunes ,Reduto
172205,Cristian Noel Siqueira ,Aspásia
172206,Denise Úrsula Cardoso Santos,Fortaleza
172207,Verônica Alice Toledo ,São Francisco do Oeste
172208,Simone  Andrade Camargo,Capitão de Campos
172209,Ramon Luiz Camargo Drummond,Jordão
172210,Edson João Klein ,Timon
172211,Matheus Afonso Souza Pacheco,Barão de Cotegipe
172212,Beatriz Simone Rocha Sales,Vespasiano Corrêa
172213,Flávia Lavínia Nascimento Loureiro,Santa Bárbara d'Oeste
172214,Murilo Quitéria Reis Garcia,Tapiraí
172215,Davi Juliano Meireles Mansur,Manaus
172216,Diego  Neves Guedes,Esperança do Sul
172217,Alessandra  Nascimento Cerqueira,Guapimirim
172218,Darlan  Dias Guimarães,Trajano de Moraes
172219,Cristian  Vieira Ferreira,Rosário Oeste
172220,Daniela Paloma Melo Carvalho,Porto Alegre
172221,Zaqueu Ian Castro ,Feira Nova
172222,Matheus Fernando Pacheco ,Divino das Laranjeiras
172223,Murilo  Coelho Frota,João Câmara
172224,Afonso  Meireles Peixoto,Jardim
172225,César Lázaro Neves Gonçalves,Juripiranga
172226,Nádia Melissa Almeida Bragança,São Francisco do Oeste
172227,Quirino Breno Pinto Teixeira,Lajeado
172228,Mariana  Pinto ,Portalegre
172229,Heloísa  Rodrigues Beltrão,Quatiguá
172230,Matheus  Rossi Nunes,Chorrochó
172231,Cauã Estevão Ortega ,Piau
172232,Luciana  Caldas Borges,Novo Oriente de Minas
172233,Madalena  Abreu Ortega,Maximiliano de Almeida
172234,Juliana  Campos ,Granjeiro
172235,Saulo Nicolas Carvalho Chaves,Paraíso do Norte
172236,Bárbara Gabriela Rocha Portela,Jesuítas
172237,Afonso César Andrade ,Flórida Paulista
172238,Eloá Karen Figueiredo ,Alto Rio Novo
172239,Zion Valter Andrade ,Itajaí
172240,Alice Érica Barros Nunes,Jussiape
172241,Rodrigo Eric Coelho Navarro,Ponte Alta do Tocantins
172242,Rodrigo Dante Figueiredo Lopes,Curitiba
172243,Alessandro Gael Klein Lima,Cafelândia
172244,Tatiane Eduarda Paiva ,Alvorada do Gurguéia
172245,Cristian Jonathan Paiva ,Barão de Cotegipe
